#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2024 01 20 07 26  1.1  0.4 10.5  1.0  6.7 NNE  NE    AVERAGE  6.3  21
2024 01 20 06 56  1.1  0.5 11.1  1.0  6.7 NNE  NE    AVERAGE  6.2  14
2024 01 20 06 26  1.0  0.4 11.1  0.9  7.1   N  NE    AVERAGE  6.0  52
2024 01 20 05 56  1.1  0.3 11.8  1.1  6.7 NNE ENE      STEEP  5.9  60
2024 01 20 05 26  1.2  0.4 11.1  1.1  7.1 NNE  NE    AVERAGE  6.0  29
2024 01 20 04 56  1.1  0.3 11.1  1.0  5.6 NNE  NE      STEEP  5.8  52
2024 01 20 04 26  1.1  0.3 11.1  1.0  6.7 NNE  NE    AVERAGE  5.5  56
2024 01 20 03 56  1.1  0.3 11.1  1.1  6.2 NNE ENE      STEEP  5.6  57
2024 01 20 03 26  1.1  0.3 11.1  1.1  5.9 NNE  NE      STEEP  5.6  56
2024 01 20 02 56  1.2  0.4 11.1  1.2  6.7 NNE  NE      STEEP  5.9  53
2024 01 20 02 26  1.2  0.4 11.8  1.2  6.7  NE ENE      STEEP  5.8  63
2024 01 20 01 56  1.1  0.3 11.1  1.1  7.1 NNE ENE    AVERAGE  5.5  59
2024 01 20 01 26  1.2  0.3 11.8  1.2  7.7 NNE  NE    AVERAGE  5.5  53
2024 01 20 00 56  1.2  0.3 11.1  1.2  7.7 NNE ENE    AVERAGE  5.5  59
2024 01 20 00 26  1.3  0.3 11.1  1.2  6.2 NNE ENE      STEEP  5.5  59
2024 01 19 23 56  1.4  0.4 11.8  1.4  7.1 NNE ENE      STEEP  5.5  59
2024 01 19 23 26  1.3  0.3 11.8  1.3  6.2 NNE ENE      STEEP  5.3  62
2024 01 19 22 56  1.4  0.4 11.1  1.4  7.7 NNE  NE    AVERAGE  5.3  53
2024 01 19 22 26  1.4  0.4 11.8  1.4  5.6 NNE ENE VERY_STEEP  5.0  59
2024 01 19 21 56  1.4  0.4 11.8  1.4  6.7 NNE ENE      STEEP  5.2  63
2024 01 19 21 26  1.4  0.3 11.8  1.4  5.9 NNE ENE VERY_STEEP  5.1  63
2024 01 19 20 56  1.4  0.3 10.5  1.3  5.9  NE ENE      STEEP  4.9  57
2024 01 19 20 26  1.4  0.3 11.8  1.3  7.1 NNE  NE      STEEP  4.8  56
2024 01 19 19 56  1.5  0.4 11.8  1.4  5.9 NNE ENE VERY_STEEP  5.0  63
2024 01 19 19 26  1.3  0.4 11.8  1.3  6.2 NNE ENE      STEEP  4.8  60
2024 01 19 18 56  1.3  0.4 11.1  1.2  6.2 NNE ENE      STEEP  5.1  57
2024 01 19 18 26  1.1  0.4 11.1  1.1  7.7 NNE ENE    AVERAGE  5.2  59
2024 01 19 17 56  1.2  0.3 11.8  1.1  5.9 NNE ENE      STEEP  5.2  59
2024 01 19 17 26  1.2  0.4 11.8  1.1  7.7 NNE  NE    AVERAGE  5.3  55
2024 01 19 16 56  1.1  0.4 11.1  1.1  7.7 NNE  NE    AVERAGE  5.3  55
2024 01 19 16 26  1.2  0.4 11.8  1.2  5.9 NNE ENE      STEEP  5.6  59
2024 01 19 15 56  1.2  0.4 11.1  1.2  6.7  NE ENE      STEEP  5.6  59
2024 01 19 15 26  1.2  0.4 11.8  1.1  7.7 NNE  NE    AVERAGE  5.6  50
2024 01 19 14 56  1.1  0.4 10.5  1.1  5.9  NE ENE      STEEP  5.4  59
2024 01 19 14 26  1.2  0.4 11.1  1.1  6.7  NE  NE      STEEP  5.6  55
2024 01 19 13 56  1.2  0.4 11.8  1.2  5.9 NNE  NE      STEEP  5.8  56
2024 01 19 13 26  1.1  0.4 11.8  1.1  6.2 NNE ENE      STEEP  5.8  59
2024 01 19 12 56  1.1  0.4 11.8  1.1  6.2 NNE ENE      STEEP  5.7  59
2024 01 19 12 26  1.2  0.4 12.5  1.1  6.7 NNE  NE      STEEP  5.9  56
2024 01 19 11 56  1.1  0.4 12.5  1.1  6.7 NNE  NE      STEEP  6.0  55
2024 01 19 11 26  1.1  0.4 11.8  1.1  6.2 NNE ENE      STEEP  5.7  60
2024 01 19 10 56  1.1  0.4 11.8  1.0  6.7  NE ENE      STEEP  5.5  59
2024 01 19 10 26  1.1  0.4 11.8  1.1  6.2 NNE ENE      STEEP  5.7  57
2024 01 19 09 56  1.2  0.5 11.8  1.1  6.2 NNE  NE    AVERAGE  5.9  25
2024 01 19 09 26  1.2  0.4 11.8  1.2  6.2 NNE ENE      STEEP  5.7  59
2024 01 19 08 56  1.2  0.4 11.1  1.1  6.7 NNE ENE      STEEP  5.8  59
2024 01 19 08 26  1.2  0.4 11.8  1.1  6.7 NNE  NE      STEEP  5.8  56
2024 01 19 07 56  1.3  0.4 12.5  1.2  6.7 NNE ENE      STEEP  6.0  57
2024 01 19 07 26  1.3  0.5 11.1  1.2  6.2 NNE ENE      STEEP  6.0  63
2024 01 19 06 56  1.3  0.4 11.1  1.2  7.1  NE  NE    AVERAGE  5.9  56
2024 01 19 06 26  1.2  0.5 12.5  1.1  6.7  NE  NE    AVERAGE  5.9  35
2024 01 19 05 56  1.2  0.4 12.5  1.2  6.7 NNE  NE      STEEP  5.9  56
2024 01 19 05 26  1.3  0.5 12.5  1.2  6.7 NNE  NE      STEEP  5.8  56
2024 01 19 04 56  1.3  0.5 12.5  1.2  7.1  NE ENE    AVERAGE  6.0  35
2024 01 19 04 26  1.2  0.4 12.5  1.2  6.7 NNE  NE      STEEP  5.8  56
2024 01 19 03 56  1.3  0.5 12.5  1.2  6.7 NNE ENE      STEEP  5.9  57
2024 01 19 03 26  1.3  0.5 12.5  1.2  6.7 NNE ENE    AVERAGE  5.8  24
2024 01 19 02 56  1.2  0.5 12.5  1.1  6.2 NNE ENE      STEEP  5.6  59
2024 01 19 02 26  1.3  0.5 10.5  1.2  6.2  NE ENE      STEEP  5.7  57
2024 01 19 01 56  1.3  0.5 12.5  1.2  5.9 NNE ENE      STEEP  5.6  59
2024 01 19 01 26  1.3  0.5 11.8  1.1  5.9 NNE ENE    AVERAGE  5.5  33
2024 01 19 00 56  1.3  0.5 12.5  1.2  6.2 NNE ENE      STEEP  5.5  64
2024 01 19 00 26  1.4  0.6 11.8  1.3  5.6 NNE ENE    AVERAGE  5.3  31
2024 01 18 23 56  1.4  0.5 12.5  1.3  6.2 NNE ENE      STEEP  5.2  60
2024 01 18 23 26  1.4  0.6 12.5  1.3  5.6 NNE ENE    AVERAGE  5.3  19
2024 01 18 22 56  1.4  0.6 12.5  1.3  6.2 NNE ENE    AVERAGE  5.3  25
2024 01 18 22 26  1.5  0.4 11.1  1.4  6.7 NNE ENE      STEEP  5.1  62
2024 01 18 21 56  1.4  0.6 12.5  1.3  5.9 NNE ENE VERY_STEEP  5.2  69
2024 01 18 21 26  1.4  0.5 11.1  1.4  6.2  NE ENE      STEEP  5.2  59
2024 01 18 20 56  1.3  0.5 11.8  1.2  5.9 NNE ENE    AVERAGE  5.1  31
2024 01 18 20 26  1.4  0.5 12.5  1.3  6.2 NNE ENE      STEEP  5.2  62
2024 01 18 19 56  1.5  0.6 13.3  1.4  6.2 NNE ENE    AVERAGE  5.2  21
2024 01 18 19 26  1.6  0.6 12.5  1.5  6.2 NNE ENE      STEEP  5.4  60
2024 01 18 18 56  1.6  0.5 11.1  1.5  6.2 NNE ENE      STEEP  5.3  57
2024 01 18 18 26  1.6  0.6 12.5  1.5  6.2 NNE ENE      STEEP  5.5  62
2024 01 18 17 56  1.5  0.6 11.1  1.4  5.9 NNE ENE    AVERAGE  5.5  32
2024 01 18 17 26  1.4  0.6 11.8  1.3  5.6 NNE ENE    AVERAGE  5.4  33
2024 01 18 16 56  1.6  0.6 12.5  1.4  6.7 NNE ENE    AVERAGE  5.6  18
2024 01 18 16 26  1.4  0.6 11.8  1.3  6.2 NNE ENE      STEEP  5.5  66
2024 01 18 15 56  1.5  0.6 12.5  1.4  6.2 NNE ENE      STEEP  5.4  64
2024 01 18 15 26  1.5  0.6 12.5  1.4  6.7 NNE ENE      STEEP  5.5  60
2024 01 18 14 56  1.5  0.6 11.8  1.4  6.2  NE ENE    AVERAGE  5.9  38
2024 01 18 14 26  1.5  0.6 11.1  1.4  6.2 NNE ENE      STEEP  6.0  62
2024 01 18 13 56  1.5  0.7 12.5  1.4  6.7 NNE ENE    AVERAGE  6.2  29
2024 01 18 13 26  1.5  0.6 11.8  1.4  6.2 NNE ENE      STEEP  6.1  59
2024 01 18 12 56  1.4  0.5 12.5  1.3  7.1 NNE ENE      STEEP  6.0  62
2024 01 18 12 26  1.5  0.6 13.3  1.4  6.7 NNE ENE    AVERAGE  6.2  19
2024 01 18 11 56  1.5  0.6 12.5  1.3  5.9 NNE ENE    AVERAGE  6.1  26
2024 01 18 11 26  1.6  0.6 12.5  1.4  7.1 NNE ENE      STEEP  6.0  60
2024 01 18 10 56  1.5  0.6 13.3  1.4  6.7 NNE ENE      STEEP  6.1  63
2024 01 18 10 26  1.5  0.6 12.5  1.4  6.2 NNE ENE      STEEP  6.2  66
2024 01 18 09 56  1.5  0.6 12.5  1.4  7.1 NNE  NE      STEEP  6.2  56
2024 01 18 09 26  1.6  0.7 12.5  1.4  6.2 NNE ENE    AVERAGE  6.2  22
2024 01 18 08 56  1.5  0.6 11.8  1.3  6.2 NNE ENE      STEEP  5.9  59
2024 01 18 08 26  1.6  0.6 11.8  1.5  6.7 NNE  NE      STEEP  6.1  56
2024 01 18 07 56  1.5  0.6 11.8  1.4  6.2 NNE ENE      STEEP  5.9  64
2024 01 18 07 26  1.5  0.7 12.5  1.3  6.2 NNE ENE      STEEP  6.2  63
2024 01 18 06 56  1.4  0.7 11.1  1.3  5.9 NNE ENE VERY_STEEP  6.3  62
2024 01 18 06 26  1.4  0.6 12.5  1.3  5.9 NNE ENE    AVERAGE  6.0  22
2024 01 18 05 56  1.5  0.6 12.5  1.4  6.7 NNE  NE      STEEP  6.0  55
2024 01 18 05 26  1.5  0.6 11.8  1.4  7.1  NE ENE      STEEP  6.2  57
2024 01 18 04 56  1.5  0.7 13.3  1.3  6.2 NNE  NE    AVERAGE  6.2  21
2024 01 18 04 26  1.4  0.7 12.5  1.3  6.2 NNE ENE    AVERAGE  6.2  26
2024 01 18 03 56  1.6  0.7 11.8  1.4  6.7 NNE  NE    AVERAGE  6.2  29
2024 01 18 03 26  1.5  0.8 13.3  1.3  5.9 NNE  NE    AVERAGE  6.2  24
2024 01 18 02 56  1.5  0.6 11.8  1.3  6.2 NNE ENE      STEEP  5.7  57
2024 01 18 02 26  1.5  0.7 13.3  1.3  5.6 NNE ENE    AVERAGE  6.2  22
2024 01 18 01 56  1.4  0.7 11.8  1.3  5.6 NNE  NE    AVERAGE  6.1  24
2024 01 18 01 26  1.5  0.8 12.5  1.3  5.6 NNE  NE    AVERAGE  6.1  21
2024 01 18 00 56  1.5  0.8 11.1  1.3  5.9 NNE ENE    AVERAGE  6.0  31
2024 01 18 00 26  1.5  0.7 13.3  1.3  6.2 NNE ENE    AVERAGE  5.8  25
2024 01 17 23 56  1.5  0.7 12.5  1.3  9.9 NNE NNE    AVERAGE  5.8  19
2024 01 17 23 26  1.4  0.7 13.3  1.2  5.9 NNE ENE    AVERAGE  5.8  22
2024 01 17 22 56  1.4  0.7 12.5  1.2  5.3 NNE ENE    AVERAGE  5.7  32
2024 01 17 22 26  1.4  0.8 12.5  1.2  6.7 NNE  NE    AVERAGE  6.1  32
2024 01 17 21 56  1.3  0.8 12.5  1.1  5.6 NNE ENE    AVERAGE  6.2  24
2024 01 17 21 26  1.5  0.9 12.5  1.2  6.2 NNE ENE    AVERAGE  6.5  29
2024 01 17 20 56  1.4  0.7 13.3  1.2  7.1 NNE  NE    AVERAGE  6.0  19
2024 01 17 20 26  1.4  0.7 12.5  1.2  9.9 NNE  NE    AVERAGE  5.9  24
2024 01 17 19 56  1.6  0.9 12.5  1.4  5.9 NNE ENE    AVERAGE  6.0  26
2024 01 17 19 26  1.5  0.7 11.8  1.4  6.2 NNE ENE    AVERAGE  5.9  26
2024 01 17 18 56  1.5  0.7 13.3  1.3  7.7 NNE  NE    AVERAGE  5.9  25
2024 01 17 18 26  1.5  0.8 12.5  1.3  6.7 NNE ENE    AVERAGE  6.0  29
2024 01 17 17 56  1.5  0.8 13.3  1.3  6.7 NNE ENE    AVERAGE  5.9  25
2024 01 17 17 26  1.6  0.8 11.8  1.4  6.7  NE ENE    AVERAGE  5.8  36
2024 01 17 16 56  1.4  0.7 13.3  1.3  7.1 NNE ENE    AVERAGE  5.5  28
2024 01 17 16 26  1.4  0.7 12.5  1.2  6.7 NNE  NE    AVERAGE  5.7  29
2024 01 17 15 56  1.5  0.9 13.3  1.2  7.1  NE  NE    AVERAGE  6.5  36
2024 01 17 15 26  1.4  0.8 13.3  1.1  6.7 NNE ENE    AVERAGE  6.4  32
2024 01 17 14 56  1.5  0.9 11.1  1.2  5.9 NNE ENE    AVERAGE  6.6  33
2024 01 17 14 26  1.4  0.8 13.3  1.2  6.7 NNE  NE    AVERAGE  6.7  22
2024 01 17 13 56  1.4  0.8 12.5  1.2  6.2 NNE ENE    AVERAGE  6.5  25
2024 01 17 13 26  1.4  0.8 12.5  1.2  6.7 NNE ENE    AVERAGE  6.5  33
2024 01 17 12 56  1.4  0.7 11.8  1.2  7.1 NNE  NE    AVERAGE  6.5  26
2024 01 17 12 26  1.4  0.6 12.5  1.3  6.7 NNE ENE      STEEP  6.3  60
2024 01 17 11 56  1.5  0.7 12.5  1.3  6.7 NNE ENE    AVERAGE  6.3  33
2024 01 17 11 26  1.5  0.8 13.3  1.2  7.1 NNE  NE    AVERAGE  6.6  25
2024 01 17 10 56  1.4  0.8 13.3  1.2  6.7 NNE ENE    AVERAGE  6.5  26
2024 01 17 10 26  1.5  0.7 12.5  1.3  7.1 NNE  NE      STEEP  6.4  55
2024 01 17 09 56  1.5  0.8 12.5  1.3  6.7 NNE ENE    AVERAGE  6.8  18
2024 01 17 09 26  1.5  0.8 11.8  1.3  7.1 NNE  NE    AVERAGE  6.7  31
2024 01 17 08 56  1.4  0.7 14.3  1.3  7.7 NNE  NE    AVERAGE  6.6  31
2024 01 17 08 26  1.4  0.8 11.8  1.2  7.1 NNE ENE    AVERAGE  6.8  32
2024 01 17 07 56  1.5  0.8 11.8  1.3  6.7 NNE ENE    AVERAGE  6.7  29
2024 01 17 07 26  1.4  0.7 11.8  1.2  6.7 NNE  NE    AVERAGE  6.3  32
2024 01 17 06 56  1.4  0.7 11.8  1.2  6.2 NNE ENE    AVERAGE  6.5  25
2024 01 17 06 26  1.5  0.8 11.8  1.3  6.7 NNE  NE    AVERAGE  6.5  29
2024 01 17 05 56  1.4  0.6 11.8  1.2  7.1 NNE  NE    AVERAGE  6.2  28
2024 01 17 05 26  1.4  0.7 11.1  1.3  7.1  NE ENE      STEEP  6.3  57
2024 01 17 04 56  1.3  0.6 13.3  1.2  6.7 NNE  NE      STEEP  6.4  56
2024 01 17 04 26  1.4  0.7 12.5  1.2  6.7 NNE  NE    AVERAGE  6.4  29
2024 01 17 03 56  1.3  0.6 13.3  1.2  7.1 NNE  NE    AVERAGE  6.3  24
2024 01 17 03 26  1.4  0.7 12.5  1.2  7.1 NNE  NE    AVERAGE  6.5  24
2024 01 17 02 56  1.3  0.7 12.5  1.1  6.7 NNE  NE    AVERAGE  6.4  24
2024 01 17 02 26  1.4  0.7 13.3  1.2  7.1 NNE  NE    AVERAGE  6.3  25
2024 01 17 01 56  1.4  0.6 12.5  1.2  7.1 NNE  NE    AVERAGE  6.1  29
2024 01 17 01 26  1.3  0.6 12.5  1.2  6.2 NNE  NE      STEEP  5.9  52
2024 01 17 00 56  1.3  0.6 12.5  1.1  7.1 NNE  NE    AVERAGE  6.0  29
2024 01 17 00 26  1.3  0.5 11.1  1.2  6.7 NNE  NE      STEEP  5.7  47
2024 01 16 23 56  1.4  0.7 11.8  1.2  6.7 NNE  NE    AVERAGE  6.1  32
2024 01 16 23 26  1.4  0.7 11.8  1.2  5.9 NNE  NE    AVERAGE  6.0  29
2024 01 16 22 56  1.3  0.6 11.1  1.2  6.7 NNE  NE    AVERAGE  5.5  31
2024 01 16 22 26  1.3  0.6 12.5  1.2  5.9 NNE  NE    AVERAGE  5.3  24
2024 01 16 21 56  1.5  0.7 12.5  1.3  7.1 NNE  NE    AVERAGE  5.5  19
2024 01 16 21 26  1.5  0.6 12.5  1.4  7.1 NNE  NE      STEEP  5.3  50
2024 01 16 20 56  1.4  0.6 11.8  1.3  6.2 NNE  NE    AVERAGE  5.1  29
2024 01 16 20 26  1.6  0.6 11.8  1.4  6.2 NNE ENE      STEEP  5.2  60
2024 01 16 19 56  1.5  0.6 12.5  1.4  6.7 NNE ENE    AVERAGE  5.2  29
2024 01 16 19 26  1.5  0.5 11.8  1.4  7.1 NNE ENE      STEEP  5.2  59
2024 01 16 18 56  1.7  0.6 12.5  1.6  7.1 NNE ENE      STEEP  5.4  62
2024 01 16 18 26  1.7  0.6 12.5  1.6  7.7 NNE  NE    AVERAGE  5.5  55
2024 01 16 17 56  1.7  0.5 12.5  1.6  7.1 NNE  NE      STEEP  5.3  55
2024 01 16 17 26  1.6  0.6 11.8  1.5  7.1 NNE ENE      STEEP  5.4  59
2024 01 16 16 56  1.7  0.6 12.5  1.6  6.7 NNE ENE      STEEP  5.4  62
2024 01 16 16 26  1.6  0.5 12.5  1.6  7.1 NNE ENE      STEEP  5.4  62
2024 01 16 15 56  1.6  0.6 11.8  1.4  6.2 NNE ENE    AVERAGE  5.6  32
2024 01 16 15 26  1.5  0.5 12.5  1.4  6.7 NNE ENE      STEEP  5.6  62
2024 01 16 14 56  1.4  0.6 11.8  1.2  6.7  NE ENE      STEEP  5.6  62
2024 01 16 14 26  1.3  0.5 11.8  1.2  6.2 NNE  NE    AVERAGE  5.6  24
2024 01 16 13 56  1.3  0.6 12.5  1.1  5.9 NNE  NE    AVERAGE  5.8  25
2024 01 16 13 26  1.2  0.5 12.5  1.1  6.2 NNE ENE      STEEP  5.8  60
2024 01 16 12 56  1.2  0.6 12.5  1.0  6.7 NNE ENE    AVERAGE  5.9  28
2024 01 16 12 26  1.2  0.6 12.5  1.1  6.2 NNE  NE    AVERAGE  6.1  24
2024 01 16 11 56  1.2  0.6 12.5  1.1  6.7 NNE ENE    AVERAGE  6.0  28
2024 01 16 11 26  1.2  0.5 12.5  1.1  6.7 NNE ENE      STEEP  5.9  63
2024 01 16 10 56  1.1  0.5 13.3  1.0  7.1 NNE ENE    AVERAGE  6.0  29
2024 01 16 10 26  1.2  0.6 11.8  1.1  6.2 NNE ENE    AVERAGE  6.0  29
2024 01 16 09 56  1.3  0.6 12.5  1.1  6.7 NNE ENE    AVERAGE  6.0  22
2024 01 16 09 26  1.3  0.5 12.5  1.2  6.7 NNE  NE    AVERAGE  5.9  31
2024 01 16 08 56  1.2  0.5 12.5  1.1  6.7 NNE ENE      STEEP  6.0  60
2024 01 16 08 26  1.3  0.5 13.3  1.2  6.7 NNE ENE      STEEP  6.0  62
2024 01 16 07 56  1.3  0.5 13.3  1.2  7.1 NNE  NE      STEEP  6.0  56
2024 01 16 07 26  1.3  0.6 12.5  1.2  7.1 NNE ENE    AVERAGE  5.9  26
2024 01 16 06 56  1.3  0.6 13.3  1.2  6.2 NNE ENE    AVERAGE  6.1  29
2024 01 16 06 26  1.3  0.5 12.5  1.2  6.7 NNE ENE      STEEP  5.8  57
2024 01 16 05 56  1.4  0.5 13.3  1.3  6.7 NNE ENE      STEEP  5.8  62
2024 01 16 05 26  1.4  0.6 13.3  1.3  7.7 NNE  NE    AVERAGE  5.8  26
2024 01 16 04 56  1.5  0.6 13.3  1.3  6.7 NNE  NE    AVERAGE  5.9  26
2024 01 16 04 26  1.4  0.5 12.5  1.3  7.1 NNE  NE      STEEP  5.9  55
2024 01 16 03 56  1.6  0.6 13.3  1.5  7.1 NNE ENE    AVERAGE  5.9  25
2024 01 16 03 26  1.6  0.6 13.3  1.5  7.1 NNE  NE      STEEP  6.2  55
2024 01 16 02 56  1.6  0.6 13.3  1.5  7.7 NNE  NE    AVERAGE  6.2  56
2024 01 16 02 26  1.5  0.6 13.3  1.4  7.1 NNE  NE      STEEP  6.0  55
2024 01 16 01 56  1.5  0.6 13.3  1.4  7.1 NNE  NE      STEEP  6.1  53
2024 01 16 01 26  1.5  0.5 13.3  1.4  6.7 NNE  NE      STEEP  6.0  53
2024 01 16 00 56  1.5  0.5 13.3  1.4  6.7 NNE  NE      STEEP  5.7  53
2024 01 16 00 26  1.4  0.5 13.3  1.3  6.2  NE  NE      STEEP  5.4  56
2024 01 15 23 56  1.4  0.6 13.3  1.3  6.2 NNE  NE    AVERAGE  5.7  26
2024 01 15 23 26  1.5  0.5 13.3  1.4  6.2 NNE  NE      STEEP  5.5  56
2024 01 15 22 56  1.4  0.6 13.3  1.3  6.2 NNE ENE    AVERAGE  5.6  29
2024 01 15 22 26  1.4  0.5 13.3  1.3  6.7 NNE  NE      STEEP  5.4  52
2024 01 15 21 56  1.4  0.6 13.3  1.3  6.7 NNE  NE    AVERAGE  5.4  31
2024 01 15 21 26  1.3  0.6 13.3  1.2  6.7 NNE  NE    AVERAGE  5.1  29
2024 01 15 20 56  1.3  0.5 13.3  1.2  6.2 NNE ENE    AVERAGE  4.9  31
2024 01 15 20 26  1.3  0.4 13.3  1.2  6.2 NNE  NE      STEEP  4.9  55
2024 01 15 19 56  1.3  0.5 13.3  1.2  6.2 NNE  NE      STEEP  5.1  53
2024 01 15 19 26  1.2  0.5 14.3  1.1  6.2 NNE  NE      STEEP  4.8  55
2024 01 15 18 56  1.2  0.5 14.3  1.1  5.9 NNE ENE    AVERAGE  5.0  22
2024 01 15 18 26  1.1  0.5 14.3  1.1  5.3 NNE ENE    AVERAGE  5.0  14
2024 01 15 17 56  1.1  0.5 13.3  1.1  5.9 NNE ENE      STEEP  4.9  59
2024 01 15 17 26  1.1  0.3 14.3  1.1  6.2 NNE  NE      STEEP  4.8  53
2024 01 15 16 56  1.1  0.5 14.3  1.1  5.9 NNE ENE    AVERAGE  4.9  15
2024 01 15 16 26  1.1  0.4 12.5  1.1  5.6 NNE ENE      STEEP  5.0  62
2024 01 15 15 56  1.1  0.5 14.3  1.0  5.9 NNE ENE    AVERAGE  5.4  29
2024 01 15 15 26  1.1  0.5 14.3  0.9  5.6  NE ENE    AVERAGE  5.5  49
2024 01 15 14 56  1.1  0.5 14.3  1.0  5.9 NNE ENE      STEEP  5.5  63
2024 01 15 14 26  1.0  0.4 15.4  0.9  5.6 NNE  NE      STEEP  5.4  56
2024 01 15 13 56  1.1  0.5 14.3  0.9  5.6 NNE ENE      STEEP  5.7  57
2024 01 15 13 26  1.1  0.5 13.3  1.0  5.9 NNE ENE    AVERAGE  5.7  26
2024 01 15 12 56  1.0  0.4 15.4  0.9  5.9 NNE ENE      STEEP  5.5  60
2024 01 15 12 26  1.0  0.5 14.3  0.9  5.9 NNE  NE      STEEP  5.6  53
2024 01 15 11 56  1.0  0.4 14.3  1.0  5.6 NNE  NE      STEEP  5.4  56
2024 01 15 11 26  1.0  0.4 14.3  0.9  5.9 NNE  NE      STEEP  5.5  53
2024 01 15 10 56  0.9  0.4 15.4  0.8  5.0 NNE  NE    AVERAGE  5.3  21
2024 01 15 10 26  0.9  0.5 15.4  0.8  5.9 NNE  NE    AVERAGE  5.8  29
2024 01 15 09 56  1.0  0.4 12.5  0.9  5.9 NNE  NE      STEEP  5.4  53
2024 01 15 09 26  0.9  0.4 14.3  0.9  5.3 NNE ENE    AVERAGE  5.4  19
2024 01 15 08 56  0.9  0.4 13.3  0.9  5.6 NNE ENE      STEEP  5.3  59
2024 01 15 08 26  1.0  0.3 15.4  0.9  5.9 NNE  NE      STEEP  5.0  56
2024 01 15 07 56  1.0  0.3 11.8  0.9  5.6 NNE ENE      STEEP  5.1  62
2024 01 15 07 26  1.1  0.4 15.4  1.0  5.3 NNE ENE VERY_STEEP  5.2  57
2024 01 15 06 56  1.0  0.4 10.5  0.9  5.0 NNE ENE VERY_STEEP  5.3  60
2024 01 15 06 26  1.0  0.4 15.4  1.0  5.3 NNE ENE VERY_STEEP  5.1  60
2024 01 15 05 56  1.0  0.4 12.5  0.9  5.6 NNE ENE      STEEP  5.0  63
2024 01 15 05 26  1.0  0.4 13.3  0.9  4.5 NNE ENE VERY_STEEP  5.1  62
2024 01 15 04 56  1.0  0.4 12.5  0.9  5.6 NNE ENE      STEEP  5.2  57
2024 01 15 04 26  0.9  0.3 12.5  0.9  5.0 NNE ENE VERY_STEEP  5.1  59
2024 01 15 03 56  1.0  0.3 11.8  0.9  5.6 NNE ENE      STEEP  5.0  59
2024 01 15 03 26  1.0  0.3 12.5  0.9  5.3 NNE ENE VERY_STEEP  4.9  66
2024 01 15 02 56  1.0  0.3 11.8  1.0  5.9 NNE ENE      STEEP  5.0  60
2024 01 15 02 26  1.0  0.3 11.8  1.0  5.6 NNE ENE      STEEP  5.0  59
2024 01 15 01 56  1.1  0.4 13.3  1.0  5.6 NNE ENE      STEEP  4.9  63
2024 01 15 01 26  1.1  0.3 12.5  1.0  5.6 NNE ENE      STEEP  4.8  59
2024 01 15 00 56  1.1  0.3 13.3  1.0  5.0 NNE  NE VERY_STEEP  4.8  56
2024 01 15 00 26  1.1  0.4 12.5  1.0  5.9 NNE ENE      STEEP  4.9  62
2024 01 14 23 56  1.1  0.4 12.5  1.1  5.0 NNE ENE VERY_STEEP  4.8  57
2024 01 14 23 26  1.1  0.4 12.5  1.1  5.3 NNE ENE VERY_STEEP  4.7  63
2024 01 14 22 56  1.1  0.3 13.3  1.1  5.3 NNE  NE VERY_STEEP  4.6  53
2024 01 14 22 26  1.1  0.3 14.3  1.1  5.6   N ENE      STEEP  4.6  62
2024 01 14 21 56  1.2  0.3 10.5  1.1  5.0 NNE  NE VERY_STEEP  4.6  53
2024 01 14 21 26  1.1  0.4 13.3  1.1  5.6 NNE ENE      STEEP  4.6  64
2024 01 14 20 56  1.1  0.3 13.3  1.0  5.3 NNE ENE VERY_STEEP  4.7  66
2024 01 14 20 26  1.1  0.3 14.3  1.0  5.0 NNE ENE VERY_STEEP  4.4  60
2024 01 14 19 56  1.1  0.3 12.5  1.0  9.9   N NNE    AVERAGE  4.4  26
2024 01 14 19 26  1.1  0.4 12.5  1.0  7.7 NNE  NE    AVERAGE  4.6  21
2024 01 14 18 56  1.1  0.4 13.3  1.0  8.3 NNE  NE    AVERAGE  4.6  21
2024 01 14 18 26  1.0  0.4 12.5  0.9  8.3 NNE  NE    AVERAGE  4.6  35
2024 01 14 17 56  1.0  0.4 14.3  0.9  7.7   N  NE    AVERAGE  4.9  43
2024 01 14 17 26  1.0  0.4 13.3  0.9  9.1 NNE NNE    AVERAGE  5.1  25
2024 01 14 16 56  0.9  0.4 11.8  0.8  9.9   N  NE    AVERAGE  5.0   8
2024 01 14 16 26  0.9  0.4 10.5  0.8  8.3 NNE  NE    AVERAGE  5.3  32
2024 01 14 15 56  0.9  0.3 11.1  0.8  9.9 NNE NNE    AVERAGE  5.6  28
2024 01 14 15 26  0.9  0.4 13.3  0.8  8.3 NNE  NE    AVERAGE  5.6  38
2024 01 14 14 56  0.9  0.4 11.8  0.8  7.7 NNE  NE    AVERAGE  5.7  39
2024 01 14 14 26  0.9  0.4 11.8  0.8  8.3 NNE  NE    AVERAGE  5.9  39
2024 01 14 13 56  0.9  0.4 11.8  0.8  8.3 NNE  NE    AVERAGE  5.8  35
2024 01 14 13 26  0.9  0.4 11.1  0.8  8.3 NNE NNE    AVERAGE  6.0  28
