Time	 FairTen1	 
12.48	 65528.1	 
12.49	 72485.5	 
12.5	 78329.6	 
12.51	 82141.9	 
12.52	 83254	 
12.53	 81479	 
12.54	 77169	 
12.55	 71071.5	 
12.56	 64078	 
12.57	 56993.2	 
12.58	 50403.1	 
12.59	 44646.8	 
12.6	 39854.8	 
12.61	 36013.4	 
12.62	 33026.3	 
12.63	 30763.9	 
12.64	 29097.9	 
12.65	 27911.7	 
12.66	 27107.8	 
12.67	 26610.2	 
12.68	 26362.9	 
12.69	 26325.3	 
12.7	 26468.8	 
12.71	 26772.6	 
12.72	 27220.8	 
12.73	 27799.3	 
12.74	 28493.1	 
12.75	 29284.6	 
12.76	 30151.8	 
12.77	 31067.2	 
12.78	 31997.5	 
12.79	 32904.3	 
12.8	 33745.4	 
12.81	 34477.4	 
12.82	 35059.3	 
12.83	 35455.6	 
12.84	 35640.1	 
12.85	 35598.5	 
12.86	 35330.1	 
12.87	 34847.5	 
12.88	 34175.3	 
12.89	 33347	 
12.9	 32402.1	 
12.91	 31381.8	 
12.92	 30326.1	 
12.93	 29270.6	 
12.94	 28245.4	 
12.95	 27273.6	 
12.96	 26371.6	 
12.97	 25549.4	 
12.98	 24811.9	 
12.99	 24159.3	 
13	 23589.1	 
13.01	 23096.5	 
13.02	 22675.8	 
13.03	 22320.9	 
13.04	 22025.7	 
13.05	 21783.9	 
13.06	 21590	 
13.07	 21438.8	 
13.08	 21326	 
13.09	 21247.7	 
13.1	 21200.7	 
13.11	 21182.4	 
13.12	 21190.5	 
13.13	 21223.1	 
13.14	 21278.3	 
13.15	 21354.8	 
13.16	 21451.1	 
13.17	 21565.4	 
13.18	 21696.3	 
13.19	 21841.9	 
13.2	 21999.9	 
13.21	 22168	 
13.22	 22343.3	 
13.23	 22522.7	 
13.24	 22702.6	 
13.25	 22879.1	 
13.26	 23048.1	 
13.27	 23205.3	 
13.28	 23346.4	 
13.29	 23467.1	 
13.3	 23563.6	 
13.31	 23632.4	 
13.32	 23670.6	 
13.33	 23676.2	 
13.34	 23647.9	 
13.35	 23585.3	 
13.36	 23489.2	 
13.37	 23361	 
13.38	 23203.2	 
13.39	 23018.8	 
13.4	 22811.5	 
13.41	 22585.3	 
13.42	 22344.5	 
13.43	 22093.5	 
13.44	 21836.4	 
13.45	 21577.1	 
13.46	 21319.2	 
13.47	 21065.9	 
13.48	 20819.7	 
13.49	 20582.8	 
13.5	 20356.8	 
13.51	 20142.9	 
13.52	 19941.7	 
13.53	 19753.6	 
13.54	 19578.6	 
13.55	 19416.5	 
13.56	 19266.9	 
13.57	 19129.3	 
13.58	 19002.9	 
13.59	 18887	 
13.6	 18780.8	 
13.61	 18683.7	 
13.62	 18594.7	 
13.63	 18513.3	 
13.64	 18438.8	 
13.65	 18370.4	 
13.66	 18307.7	 
13.67	 18250	 
13.68	 18196.9	 
13.69	 18148	 
13.7	 18102.8	 
13.71	 18061.1	 
13.72	 18022.4	 
13.73	 17986.7	 
13.74	 17953.7	 
13.75	 17923.1	 
13.76	 17895	 
13.77	 17869.2	 
13.78	 17845.6	 
13.79	 17816.1	 
13.8	 17760.4	 
13.81	 18292.6	 
13.82	 20495.2	 
13.83	 24066.8	 
13.84	 27848	 
13.85	 31069.6	 
13.86	 33469.2	 
13.87	 35052.4	 
13.88	 35922.7	 
13.89	 36201	 
13.9	 35994.9	 
13.91	 35390.4	 
13.92	 34454	 
13.93	 33237.8	 
13.94	 31786	 
13.95	 30142	 
13.96	 28354.1	 
13.97	 26482	 
13.98	 24600.8	 
13.99	 22802.4	 
14	 21190.7	 
14.01	 19868.4	 
14.02	 18914.6	 
14.03	 18359.4	 
14.04	 18171.6	 
14.05	 18268.1	 
14.06	 18543.5	 
14.07	 18899.3	 
14.08	 19261.3	 
14.09	 19584.7	 
14.1	 19849.7	 
14.11	 20053.9	 
14.12	 20205.1	 
14.13	 20314.9	 
14.14	 20395.9	 
14.15	 20458.8	 
14.16	 20512.3	 
14.17	 20562.7	 
14.18	 20614.7	 
14.19	 20671.5	 
14.2	 20735.5	 
14.21	 20808.5	 
14.22	 20892.2	 
14.23	 20988.2	 
14.24	 21098.3	 
14.25	 21224.8	 
14.26	 21370.2	 
14.27	 21538.7	 
14.28	 21737.3	 
14.29	 21973.3	 
14.3	 22254.5	 
14.31	 22589.8	 
14.32	 22989.5	 
14.33	 23466	 
14.34	 24033.5	 
14.35	 24708.3	 
14.36	 25508.8	 
14.37	 26455.1	 
14.38	 27568.5	 
14.39	 28870.6	 
14.4	 30382.6	 
14.41	 32122.9	 
14.42	 34105.7	 
14.43	 36337.9	 
14.44	 38817.2	 
14.45	 41527.9	 
14.46	 44439.1	 
14.47	 47501.6	 
14.48	 50647.1	 
14.49	 53788	 
14.5	 56820.6	 
14.51	 59629.6	 
14.52	 62095.9	 
14.53	 64106	 
14.54	 65562.1	 
14.55	 66391.6	 
14.56	 66554.6	 
14.57	 66047.4	 
14.58	 64902.2	 
14.59	 63183.7	 
14.6	 60981.2	 
14.61	 58400	 
14.62	 55551.5	 
14.63	 52545.5	 
14.64	 49483.1	 
14.65	 46452	 
14.66	 43523.5	 
14.67	 40752.2	 
14.68	 38176	 
14.69	 35818.3	 
14.7	 33689.7	 
14.71	 31790.7	 
14.72	 30114.1	 
14.73	 28647.2	 
14.74	 27373.5	 
14.75	 26274.8	 
14.76	 25332.3	 
14.77	 24527.4	 
14.78	 23842.5	 
14.79	 23262.1	 
14.8	 22772.5	 
14.81	 22361.1	 
14.82	 22016.9	 
14.83	 21730.3	 
14.84	 21493	 
14.85	 21298	 
14.86	 21139.6	 
14.87	 21012.9	 
14.88	 20914	 
14.89	 20839.4	 
14.9	 20786.5	 
14.91	 20753.1	 
14.92	 20737.2	 
14.93	 20737.5	 
14.94	 20752.6	 
14.95	 20781.4	 
14.96	 20822.9	 
14.97	 20876.4	 
14.98	 20941.1	 
14.99	 21016.2	 
15	 21101	 
15.01	 21194.7	 
15.02	 21296.5	 
15.03	 21405.6	 
15.04	 21520.8	 
15.05	 21641.3	 
15.06	 21765.9	 
15.07	 21893.3	 
15.08	 22022.2	 
15.09	 22151	 
15.1	 22278.4	 
15.11	 22402.4	 
15.12	 22521.6	 
15.13	 22634.1	 
15.14	 22738.3	 
15.15	 22832.2	 
15.16	 22914.4	 
15.17	 22983.1	 
15.18	 23037	 
15.19	 23074.6	 
15.2	 23094.9	 
15.21	 23097	 
15.22	 23080.1	 
15.23	 23043.8	 
15.24	 22987.9	 
15.25	 22912.7	 
15.26	 22818.6	 
15.27	 22706.1	 
15.28	 22576.3	 
15.29	 22430.3	 
15.3	 22269.6	 
15.31	 22095.5	 
15.32	 21909.1	 
15.33	 21630	 
15.34	 20885.4	 
15.35	 19564.7	 
15.36	 18261.6	 
15.37	 17733.2	 
15.38	 18240.1	 
15.39	 19476.2	 
15.4	 20972	 
15.41	 22384.6	 
15.42	 23535.9	 
15.43	 24360	 
15.44	 24852.5	 
15.45	 25039.4	 
15.46	 24959.8	 
15.47	 24657.1	 
15.48	 24175.7	 
15.49	 23559.1	 
15.5	 22850	 
15.51	 22089.7	 
15.52	 21318.2	 
15.53	 20573.9	 
15.54	 19891.7	 
15.55	 19301.5	 
15.56	 18825.9	 
15.57	 18478.2	 
15.58	 18261.4	 
15.59	 18168.1	 
15.6	 18182.3	 
15.61	 18282.2	 
15.62	 18443.6	 
15.63	 18642.6	 
15.64	 18858.1	 
15.65	 19073	 
15.66	 19274.8	 
15.67	 19455.3	 
15.68	 19610	 
15.69	 19737.5	 
15.7	 19839	 
15.71	 19916.5	 
15.72	 19973.4	 
15.73	 20013.1	 
15.74	 20039.1	 
15.75	 20054.6	 
15.76	 20062.2	 
15.77	 20064.4	 
15.78	 20063	 
15.79	 20059.5	 
15.8	 20055.1	 
15.81	 20050.7	 
15.82	 20046.9	 
15.83	 20044.1	 
15.84	 20043.5	 
15.85	 20046.3	 
15.86	 20053.1	 
15.87	 20064.4	 
15.88	 20080.6	 
15.89	 20102	 
15.9	 20129.3	 
15.91	 20163.1	 
15.92	 20204.4	 
15.93	 20254.1	 
15.94	 20313.8	 
15.95	 20385	 
15.96	 20470	 
15.97	 20571.3	 
15.98	 20692	 
15.99	 20836	 
16	 21007.9	 
16.01	 21213.5	 
16.02	 21459.7	 
16.03	 21754.7	 
16.04	 22108.6	 
16.05	 22533.5	 
16.06	 23043.7	 
16.07	 23656.2	 
16.08	 24390.3	 
16.09	 25268.7	 
16.1	 26316.2	 
16.11	 27560	 
16.12	 29028.7	 
16.13	 30750.5	 
16.14	 32751.3	 
16.15	 35051.4	 
16.16	 37661.9	 
16.17	 40579.8	 
16.18	 43782.2	 
16.19	 47220.6	 
16.2	 50816	 
16.21	 54456	 
16.22	 57994.9	 
16.23	 61261.1	 
16.24	 64068.6	 
16.25	 66236.3	 
16.26	 67610.1	 
16.27	 68084.2	 
16.28	 67618	 
16.29	 66242.3	 
16.3	 64055.6	 
16.31	 61208.2	 
16.32	 57881.7	 
16.33	 54266.2	 
16.34	 50540.7	 
16.35	 46858.8	 
16.36	 43341.1	 
16.37	 40073.5	 
16.38	 37108.8	 
16.39	 34471.9	 
16.4	 32166	 
16.41	 30178	 
16.42	 28484.4	 
16.43	 27055.8	 
16.44	 25860.7	 
16.45	 24867.5	 
16.46	 24046.9	 
16.47	 23372.3	 
16.48	 22820.6	 
16.49	 22372.1	 
16.5	 22010.4	 
16.51	 21722.4	 
16.52	 21497.7	 
16.53	 21327.6	 
16.54	 21205	 
16.55	 21124.5	 
16.56	 21081.7	 
16.57	 21073.5	 
16.58	 21097.4	 
16.59	 21151.9	 
16.6	 21235.7	 
16.61	 21348.4	 
16.62	 21489.4	 
16.63	 21658.8	 
16.64	 21856.4	 
16.65	 22082.4	 
16.66	 22336.7	 
16.67	 22618.9	 
16.68	 22928.4	 
16.69	 23264.2	 
16.7	 23624.8	 
16.71	 24007.8	 
16.72	 24410.1	 
16.73	 24828.1	 
16.74	 25256.9	 
16.75	 25691	 
16.76	 26124	 
16.77	 26548.9	 
16.78	 26957.7	 
16.79	 27342.5	 
16.8	 27695	 
16.81	 28007	 
16.82	 28270.9	 
16.83	 28479.7	 
16.84	 28627.7	 
16.85	 28710.3	 
16.86	 28724.7	 
16.87	 28669.8	 
16.88	 28546.1	 
16.89	 28356.1	 
16.9	 28103.8	 
16.91	 27794.7	 
16.92	 27435.5	 
16.93	 27033.8	 
16.94	 26597.9	 
16.95	 26136.3	 
16.96	 25657.2	 
16.97	 25168.7	 
16.98	 24678.3	 
16.99	 24192.6	 
17	 23717.4	 
17.01	 23257.6	 
17.02	 22817.1	 
17.03	 22398.8	 
17.04	 22004.7	 
17.05	 21636.2	 
17.06	 21293.8	 
17.07	 20977.4	 
17.08	 20686.5	 
17.09	 20420.3	 
17.1	 20177.6	 
17.11	 19957	 
17.12	 19757	 
17.13	 19576.2	 
17.14	 19413.2	 
17.15	 19266.3	 
17.16	 19134	 
17.17	 19015.1	 
17.18	 18908.3	 
17.19	 18812.1	 
17.2	 18725.6	 
17.21	 18647.7	 
17.22	 18577.5	 
17.23	 18514.1	 
17.24	 18456.8	 
17.25	 18404.9	 
17.26	 18357.9	 
17.27	 18315	 
17.28	 18276	 
17.29	 18240.2	 
17.3	 18207.5	 
17.31	 18177.4	 
17.32	 18149.6	 
17.33	 18123.9	 
17.34	 18100.1	 
17.35	 18077.9	 
17.36	 18056.5	 
17.37	 18017.9	 
17.38	 17911.5	 
17.39	 17758.9	 
17.4	 17723.3	 
17.41	 17992.6	 
17.42	 18633.6	 
17.43	 19569.8	 
17.44	 20656.8	 
17.45	 21757.2	 
17.46	 22773.4	 
17.47	 23649.8	 
17.48	 24362.3	 
17.49	 24907.1	 
17.5	 25292	 
17.51	 25531.3	 
17.52	 25641.6	 
17.53	 25639.9	 
17.54	 25542.5	 
17.55	 25364.6	 
17.56	 25119.7	 
17.57	 24819.7	 
17.58	 24475.1	 
17.59	 24095	 
17.6	 23687.8	 
17.61	 23260.8	 
17.62	 22820.7	 
17.63	 22373.8	 
17.64	 21926	 
17.65	 21483	 
17.66	 21050	 
17.67	 20632.1	 
17.68	 20234.1	 
17.69	 19860.2	 
17.7	 19514.1	 
17.71	 19198.9	 
17.72	 18917	 
17.73	 18669.5	 
17.74	 18456.9	 
17.75	 18278.4	 
17.76	 18132.6	 
17.77	 18017.1	 
17.78	 17929	 
17.79	 17865	 
17.8	 17821.4	 
17.81	 17794.6	 
17.82	 17781.1	 
17.83	 17777.8	 
17.84	 17781.9	 
17.85	 17791	 
17.86	 17803.3	 
17.87	 17817.1	 
17.88	 17831.5	 
17.89	 17845.6	 
17.9	 17859.1	 
17.91	 17871.5	 
17.92	 17882.9	 
17.93	 17893.1	 
17.94	 17902.4	 
17.95	 17910.8	 
17.96	 17918.4	 
17.97	 17925.5	 
17.98	 17932	 
17.99	 17938.2	 
18	 17944	 
18.01	 17949.6	 
18.02	 17955	 
18.03	 17960.3	 
18.04	 17965.6	 
18.05	 17970.8	 
18.06	 17976.1	 
18.07	 17981.4	 
18.08	 17986.7	 
18.09	 17992.1	 
18.1	 17997.5	 
18.11	 18003	 
18.12	 18008.5	 
18.13	 18014.1	 
18.14	 18019.7	 
18.15	 18025.3	 
18.16	 18030.9	 
18.17	 18036.5	 
18.18	 18042.1	 
18.19	 18047.8	 
18.2	 18053.4	 
18.21	 18059	 
18.22	 18064.5	 
18.23	 18070.1	 
18.24	 18075.6	 
18.25	 18081.1	 
18.26	 18086.5	 
18.27	 18091.9	 
18.28	 18097.2	 
18.29	 18102.5	 
18.3	 18107.7	 
18.31	 18112.8	 
18.32	 18117.9	 
18.33	 18122.9	 
18.34	 18127.9	 
18.35	 18132.7	 
18.36	 18137.5	 
18.37	 18142.2	 
18.38	 18146.8	 
18.39	 18151.4	 
18.4	 18155.8	 
18.41	 18160.2	 
18.42	 18164.4	 
18.43	 18168.6	 
18.44	 18172.7	 
18.45	 18176.6	 
18.46	 18180.5	 
18.47	 18184.3	 
18.48	 18188	 
18.49	 18191.5	 
18.5	 18195	 
18.51	 18198.4	 
18.52	 18201.6	 
18.53	 18204.7	 
18.54	 18207.8	 
18.55	 18210.7	 
18.56	 18213.5	 
18.57	 18216.2	 
18.58	 18218.7	 
18.59	 18221.2	 
18.6	 18223.5	 
18.61	 18225.7	 
18.62	 18227.8	 
18.63	 18229.7	 
18.64	 18231.6	 
18.65	 18233.3	 
18.66	 18234.9	 
18.67	 18236.3	 
18.68	 18237.6	 
18.69	 18238.8	 
18.7	 18239.9	 
18.71	 18240.8	 
18.72	 18241.6	 
18.73	 18242.2	 
18.74	 18242.8	 
18.75	 18243.1	 
18.76	 18243.4	 
18.77	 18243.5	 
18.78	 18243.4	 
18.79	 18243.2	 
18.8	 18242.9	 
18.81	 18242.4	 
18.82	 18241.7	 
18.83	 18240.9	 
18.84	 18240	 
18.85	 18238.9	 
18.86	 18237.7	 
18.87	 18236.3	 
18.88	 18234.7	 
18.89	 18233	 
18.9	 18231.1	 
18.91	 18229.1	 
18.92	 18226.9	 
18.93	 18224.6	 
18.94	 18222.1	 
18.95	 18219.5	 
18.96	 18216.6	 
18.97	 18213.7	 
18.98	 18210.5	 
18.99	 18207.2	 
19	 18203.8	 
19.01	 18200.2	 
19.02	 18196.4	 
19.03	 18192.4	 
19.04	 18188.3	 
19.05	 18184.1	 
19.06	 18179.6	 
19.07	 18175.1	 
19.08	 18170.3	 
19.09	 18165.4	 
19.1	 18160.4	 
19.11	 18155.1	 
19.12	 18149.8	 
19.13	 18144.3	 
19.14	 18138.6	 
19.15	 18132.8	 
19.16	 18126.8	 
19.17	 18120.7	 
19.18	 18114.4	 
19.19	 18108	 
19.2	 18101.4	 
19.21	 18094.8	 
19.22	 18088	 
19.23	 18081	 
19.24	 18074	 
19.25	 18066.8	 
19.26	 18059.5	 
19.27	 18052.1	 
19.28	 18044.5	 
19.29	 18036.9	 
19.3	 18029.2	 
19.31	 18021.4	 
19.32	 18013.5	 
19.33	 18005.5	 
19.34	 17997.4	 
19.35	 17989.3	 
19.36	 17981.1	 
19.37	 17972.8	 
19.38	 17964.6	 
19.39	 17956.2	 
19.4	 17947.9	 
19.41	 17939.5	 
19.42	 17931.1	 
19.43	 17922.7	 
19.44	 17914.3	 
19.45	 17905.9	 
19.46	 17897.5	 
19.47	 17889.2	 
19.48	 17880.9	 
19.49	 17872.7	 
19.5	 17864.6	 
19.51	 17856.5	 
19.52	 17848.5	 
19.53	 17840.6	 
19.54	 17832.9	 
19.55	 17825.2	 
19.56	 17817.7	 
19.57	 17810.4	 
19.58	 17803.2	 
19.59	 17796.1	 
19.6	 17789.3	 
19.61	 17782.7	 
19.62	 17776.3	 
19.63	 17770.1	 
19.64	 17764.1	 
19.65	 17758.4	 
19.66	 17753	 
19.67	 17747.8	 
19.68	 17743	 
19.69	 17738.9	 
19.7	 17737.1	 
19.71	 17739.2	 
19.72	 17746.6	 
19.73	 17759.1	 
19.74	 17775	 
19.75	 17791.7	 
19.76	 17806.8	 
19.77	 17818.4	 
19.78	 17825.6	 
19.79	 17828.5	 
19.8	 17827.4	 
19.81	 17823.1	 
19.82	 17816.5	 
19.83	 17808.4	 
19.84	 17799.5	 
19.85	 17790.3	 
19.86	 17781.3	 
19.87	 17772.7	 
19.88	 17764.8	 
19.89	 17757.6	 
19.9	 17751.1	 
19.91	 17745.5	 
19.92	 17740.7	 
19.93	 17736.6	 
19.94	 17733.2	 
19.95	 17730.5	 
19.96	 17728.4	 
19.97	 17726.8	 
19.98	 17725.7	 
19.99	 17725	 
20	 17724.7	 
20.01	 17724.8	 
20.02	 17725.3	 
20.03	 17726	 
20.04	 17727	 
20.05	 17728.3	 
20.06	 17729.8	 
20.07	 17731.5	 
20.08	 17733.4	 
20.09	 17735.5	 
20.1	 17737.8	 
20.11	 17740.2	 
20.12	 17742.7	 
20.13	 17745.3	 
20.14	 17748.1	 
20.15	 17751	 
20.16	 17754	 
20.17	 17757.1	 
20.18	 17760.2	 
20.19	 17763.5	 
20.2	 17766.8	 
20.21	 17770.2	 
20.22	 17773.7	 
20.23	 17777.2	 
20.24	 17780.8	 
20.25	 17784.5	 
20.26	 17788.2	 
20.27	 17791.9	 
20.28	 17795.7	 
20.29	 17799.6	 
20.3	 17803.5	 
20.31	 17807.4	 
20.32	 17811.3	 
20.33	 17815.3	 
20.34	 17819.3	 
20.35	 17823.4	 
20.36	 17827.4	 
20.37	 17831.5	 
20.38	 17835.6	 
20.39	 17839.8	 
20.4	 17843.9	 
20.41	 17848.1	 
20.42	 17852.2	 
20.43	 17856.4	 
20.44	 17860.6	 
20.45	 17864.7	 
20.46	 17868.9	 
20.47	 17873.1	 
20.48	 17877.3	 
20.49	 17881.4	 
20.5	 17885.6	 
20.51	 17889.8	 
20.52	 17893.9	 
20.53	 17898.1	 
20.54	 17902.2	 
20.55	 17906.3	 
20.56	 17910.4	 
20.57	 17914.5	 
20.58	 17918.6	 
20.59	 17922.6	 
20.6	 17926.6	 
20.61	 17930.6	 
20.62	 17934.6	 
20.63	 17938.5	 
20.64	 17942.5	 
20.65	 17946.4	 
20.66	 17950.2	 
20.67	 17954.1	 
20.68	 17957.9	 
20.69	 17961.7	 
20.7	 17965.4	 
20.71	 17969.1	 
20.72	 17972.8	 
20.73	 17976.4	 
20.74	 17980	 
20.75	 17983.6	 
20.76	 17987.1	 
20.77	 17990.6	 
20.78	 17994	 
20.79	 17997.4	 
20.8	 18000.8	 
20.81	 18004.1	 
20.82	 18007.4	 
20.83	 18010.7	 
20.84	 18013.8	 
20.85	 18017	 
20.86	 18020.1	 
20.87	 18023.2	 
20.88	 18026.2	 
20.89	 18029.2	 
20.9	 18032.1	 
20.91	 18035	 
20.92	 18037.8	 
20.93	 18040.6	 
20.94	 18043.4	 
20.95	 18046.1	 
20.96	 18048.8	 
20.97	 18051.4	 
20.98	 18053.9	 
20.99	 18056.4	 
21	 18058.9	 
21.01	 18061.3	 
21.02	 18063.7	 
21.03	 18066	 
21.04	 18068.3	 
21.05	 18070.5	 
21.06	 18072.7	 
21.07	 18074.8	 
21.08	 18076.9	 
21.09	 18078.9	 
21.1	 18080.9	 
21.11	 18082.9	 
21.12	 18084.7	 
21.13	 18086.6	 
21.14	 18088.4	 
21.15	 18090.1	 
21.16	 18091.8	 
21.17	 18093.4	 
21.18	 18095	 
21.19	 18096.6	 
21.2	 18098.1	 
21.21	 18099.5	 
21.22	 18100.9	 
21.23	 18102.3	 
21.24	 18103.6	 
21.25	 18104.8	 
21.26	 18106	 
21.27	 18107.2	 
21.28	 18108.3	 
21.29	 18109.4	 
21.3	 18110.4	 
21.31	 18111.4	 
21.32	 18112.3	 
21.33	 18113.2	 
21.34	 18114.1	 
21.35	 18114.9	 
21.36	 18115.6	 
21.37	 18116.3	 
21.38	 18117	 
21.39	 18117.6	 
21.4	 18118.2	 
21.41	 18118.7	 
21.42	 18119.2	 
21.43	 18119.7	 
21.44	 18120.1	 
21.45	 18120.4	 
21.46	 18120.8	 
21.47	 18121.1	 
21.48	 18121.3	 
21.49	 18121.5	 
21.5	 18121.7	 
21.51	 18121.8	 
21.52	 18121.9	 
21.53	 18122	 
21.54	 18122	 
21.55	 18122	 
21.56	 18121.9	 
21.57	 18121.8	 
21.58	 18121.7	 
21.59	 18121.5	 
21.6	 18121.3	 
21.61	 18121.1	 
21.62	 18120.8	 
21.63	 18120.5	 
21.64	 18120.2	 
21.65	 18119.8	 
21.66	 18119.4	 
21.67	 18119	 
21.68	 18118.5	 
21.69	 18118	 
21.7	 18117.5	 
21.71	 18117	 
21.72	 18116.4	 
21.73	 18115.8	 
21.74	 18115.2	 
21.75	 18114.5	 
21.76	 18113.8	 
21.77	 18113.1	 
21.78	 18112.4	 
21.79	 18111.6	 
21.8	 18110.9	 
21.81	 18110	 
21.82	 18109.2	 
21.83	 18108.4	 
21.84	 18107.5	 
21.85	 18106.6	 
21.86	 18105.7	 
21.87	 18104.8	 
21.88	 18103.8	 
21.89	 18102.8	 
21.9	 18101.9	 
21.91	 18100.8	 
21.92	 18099.8	 
21.93	 18098.8	 
21.94	 18097.7	 
21.95	 18096.7	 
21.96	 18095.6	 
21.97	 18094.5	 
21.98	 18093.4	 
21.99	 18092.3	 
22	 18091.1	 
22.01	 18090	 
22.02	 18088.9	 
22.03	 18087.7	 
22.04	 18086.5	 
22.05	 18085.3	 
22.06	 18084.2	 
22.07	 18083	 
22.08	 18081.8	 
22.09	 18080.6	 
22.1	 18079.4	 
22.11	 18078.1	 
22.12	 18076.9	 
22.13	 18075.7	 
22.14	 18074.5	 
22.15	 18073.3	 
22.16	 18072	 
22.17	 18070.8	 
22.18	 18069.6	 
22.19	 18068.3	 
22.2	 18067.1	 
22.21	 18065.9	 
22.22	 18064.7	 
22.23	 18063.5	 
22.24	 18062.3	 
22.25	 18061	 
22.26	 18059.8	 
22.27	 18058.6	 
22.28	 18057.5	 
22.29	 18056.3	 
22.3	 18055.1	 
22.31	 18053.9	 
22.32	 18052.8	 
22.33	 18051.6	 
22.34	 18050.5	 
22.35	 18049.4	 
22.36	 18048.2	 
22.37	 18047.1	 
22.38	 18046	 
22.39	 18045	 
22.4	 18043.9	 
22.41	 18042.8	 
22.42	 18041.8	 
22.43	 18040.8	 
22.44	 18039.8	 
22.45	 18038.8	 
22.46	 18037.8	 
22.47	 18036.9	 
22.48	 18035.9	 
22.49	 18035	 
22.5	 18034.1	 
22.51	 18033.2	 
22.52	 18032.4	 
22.53	 18031.6	 
22.54	 18030.7	 
22.55	 18030	 
22.56	 18029.2	 
22.57	 18028.5	 
22.58	 18027.7	 
22.59	 18027.1	 
22.6	 18026.4	 
22.61	 18025.8	 
22.62	 18025.1	 
22.63	 18024.6	 
22.64	 18024	 
22.65	 18023.5	 
22.66	 18023	 
22.67	 18022.5	 
22.68	 18022.1	 
22.69	 18021.7	 
22.7	 18021.3	 
22.71	 18021	 
22.72	 18020.7	 
22.73	 18020.4	 
22.74	 18020.1	 
22.75	 18019.9	 
22.76	 18019.8	 
22.77	 18019.6	 
22.78	 18019.6	 
22.79	 18019.5	 
22.8	 18019.5	 
22.81	 18019.5	 
22.82	 18019.6	 
22.83	 18019.7	 
22.84	 18019.8	 
22.85	 18020	 
22.86	 18020.3	 
22.87	 18020.5	 
22.88	 18020.9	 
22.89	 18021.2	 
22.9	 18021.6	 
22.91	 18022.1	 
22.92	 18022.6	 
22.93	 18023.2	 
22.94	 18023.8	 
22.95	 18024.5	 
22.96	 18025.2	 
22.97	 18026	 
22.98	 18026.8	 
22.99	 18027.7	 
23	 18028.6	 
23.01	 18029.6	 
23.02	 18030.7	 
23.03	 18031.8	 
23.04	 18033	 
23.05	 18034.2	 
23.06	 18035.5	 
23.07	 18036.9	 
23.08	 18038.3	 
23.09	 18039.8	 
23.1	 18041.4	 
23.11	 18043.1	 
23.12	 18044.8	 
23.13	 18046.6	 
23.14	 18048.5	 
23.15	 18050.5	 
23.16	 18052.5	 
23.17	 18054.6	 
23.18	 18056.8	 
23.19	 18059.1	 
23.2	 18061.5	 
23.21	 18064	 
23.22	 18066.6	 
23.23	 18069.3	 
23.24	 18072.1	 
23.25	 18075	 
23.26	 18078	 
23.27	 18081.1	 
23.28	 18084.3	 
23.29	 18087.6	 
23.3	 18091.1	 
23.31	 18094.7	 
23.32	 18098.4	 
23.33	 18102.3	 
23.34	 18106.3	 
23.35	 18110.4	 
23.36	 18114.7	 
23.37	 18119.2	 
23.38	 18123.8	 
23.39	 18128.6	 
23.4	 18133.5	 
23.41	 18138.7	 
23.42	 18144	 
23.43	 18149.5	 
23.44	 18155.3	 
23.45	 18161.3	 
23.46	 18167.4	 
23.47	 18173.9	 
23.48	 18180.5	 
23.49	 18187.5	 
23.5	 18194.7	 
23.51	 18202.2	 
23.52	 18210	 
23.53	 18218.1	 
23.54	 18226.5	 
23.55	 18235.3	 
23.56	 18244.4	 
23.57	 18254	 
23.58	 18263.9	 
23.59	 18274.3	 
23.6	 18285.1	 
23.61	 18296.5	 
23.62	 18308.3	 
23.63	 18320.8	 
23.64	 18333.8	 
23.65	 18347.4	 
23.66	 18361.7	 
23.67	 18376.7	 
23.68	 18392.4	 
23.69	 18408.9	 
23.7	 18426.3	 
23.71	 18444.5	 
23.72	 18463.7	 
23.73	 18483.8	 
23.74	 18505	 
23.75	 18527.3	 
23.76	 18550.7	 
23.77	 18575.3	 
23.78	 18601.2	 
23.79	 18628.4	 
23.8	 18656.9	 
23.81	 18686.8	 
23.82	 18718.2	 
23.83	 18751.1	 
23.84	 18785.4	 
23.85	 18821.3	 
23.86	 18858.7	 
23.87	 18897.7	 
23.88	 18938.1	 
23.89	 18980	 
23.9	 19023.3	 
23.91	 19068	 
23.92	 19113.9	 
23.93	 19160.9	 
23.94	 19208.8	 
23.95	 19257.5	 
23.96	 19306.7	 
23.97	 19356.3	 
23.98	 19405.9	 
23.99	 19455.3	 
24	 19504.2	 
24.01	 19552.3	 
24.02	 19599.2	 
24.03	 19644.6	 
24.04	 19688.2	 
24.05	 19729.6	 
24.06	 19768.4	 
24.07	 19804.4	 
24.08	 19837.3	 
24.09	 19866.8	 
24.1	 19892.8	 
24.11	 19915	 
24.12	 19933.3	 
24.13	 19947.7	 
24.14	 19957.9	 
24.15	 19964.2	 
24.16	 19966.6	 
24.17	 19965.1	 
24.18	 19960	 
24.19	 19951.5	 
24.2	 19939.7	 
24.21	 19925	 
24.22	 19907.4	 
24.23	 19886	 
24.24	 19853.5	 
24.25	 19796.4	 
24.26	 19705.4	 
24.27	 19582.2	 
24.28	 19438.4	 
24.29	 19289.6	 
24.3	 19149.8	 
24.31	 19028.2	 
24.32	 18928.8	 
24.33	 18851.6	 
24.34	 18794.1	 
24.35	 18752.5	 
24.36	 18723.3	 
